movie id,year,ave rating,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Horror,Mystery,Romance,Sci-Fi,Thriller
79132,2010,4.066433566,1,0,0,0,0,1,0,1,0,0,1,0,1,1
79132,2010,4.066433566,1,0,0,0,0,1,0,1,0,0,1,0,1,1
79132,2010,4.066433566,1,0,0,0,0,1,0,1,0,0,1,0,1,1
79132,2010,4.066433566,1,0,0,0,0,1,0,1,0,0,1,0,1,1
80489,2010,3.954545455,0,0,0,0,0,1,0,1,0,0,0,0,0,1
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80906,2010,4.291666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
89774,2011,3.727272727,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91529,2012,3.993421053,1,1,0,0,0,1,0,0,0,0,0,0,0,0
91658,2011,3.488095238,0,0,0,0,0,0,0,1,0,0,0,0,0,1
99114,2012,3.943661972,1,0,0,0,0,0,0,1,0,0,0,0,0,0
106782,2013,3.916666667,0,0,0,0,1,1,0,1,0,0,0,0,0,0
109487,2014,3.993150685,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112552,2014,4.039473684,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115713,2015,3.910714286,0,0,0,0,0,0,0,1,0,0,0,0,1,1
122882,2015,3.819148936,1,1,0,0,0,0,0,0,0,0,0,0,1,1
72378,2009,2.619047619,1,0,0,0,0,0,0,1,0,0,0,0,1,1
4239,2001,3.81372549,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4246,2001,3.623076923,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4308,2001,3.590909091,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4641,2001,3.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4881,2001,3.735294118,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4896,2001,3.761682243,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4896,2001,3.761682243,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4896,2001,3.761682243,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4896,2001,3.761682243,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4902,2001,3.35,0,0,0,0,0,0,0,1,1,1,0,0,0,1
4902,2001,3.35,0,0,0,0,0,0,0,1,1,1,0,0,0,1
4902,2001,3.35,0,0,0,0,0,0,0,1,1,1,0,0,0,1
4902,2001,3.35,0,0,0,0,0,0,0,1,1,1,0,0,0,1
4967,2001,4.192307692,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4223,2001,3.5125,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4246,2001,3.623076923,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4306,2001,3.867647059,0,1,1,1,1,0,0,0,1,0,0,1,0,0
4306,2001,3.867647059,0,1,1,1,1,0,0,0,1,0,0,1,0,0
4306,2001,3.867647059,0,1,1,1,1,0,0,0,1,0,0,1,0,0
4306,2001,3.867647059,0,1,1,1,1,0,0,0,1,0,0,1,0,0
4310,2001,2.965116279,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4370,2001,3.339285714,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4643,2001,2.744897959,1,1,0,0,0,0,0,1,0,0,0,0,1,0
4700,2001,3.037037037,0,0,0,1,1,0,0,0,0,0,0,1,0,0
4700,2001,3.037037037,0,0,0,1,1,0,0,0,0,0,0,1,0,0
4700,2001,3.037037037,0,0,0,1,1,0,0,0,0,0,0,1,0,0
4700,2001,3.037037037,0,0,0,1,1,0,0,0,0,0,0,1,0,0
4874,2001,3.484848485,0,0,0,0,0,0,0,1,1,0,1,0,1,0
4874,2001,3.484848485,0,0,0,0,0,0,0,1,1,0,1,0,1,0
4874,2001,3.484848485,0,0,0,0,0,0,0,1,1,0,1,0,1,0
4874,2001,3.484848485,0,0,0,0,0,0,0,1,1,0,1,0,1,0
4886,2001,3.871212121,0,1,1,1,1,0,0,0,1,0,0,0,0,0
4886,2001,3.871212121,0,1,1,1,1,0,0,0,1,0,0,0,0,0
4886,2001,3.871212121,0,1,1,1,1,0,0,0,1,0,0,0,0,0
4886,2001,3.871212121,0,1,1,1,1,0,0,0,1,0,0,0,0,0
4896,2001,3.761682243,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4896,2001,3.761682243,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4896,2001,3.761682243,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4896,2001,3.761682243,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4963,2001,3.844537815,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4993,2001,4.106060606,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4995,2001,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5218,2002,3.688235294,0,1,1,1,1,0,0,0,0,0,0,0,0,0
5218,2002,3.688235294,0,1,1,1,1,0,0,0,0,0,0,0,0,0
5218,2002,3.688235294,0,1,1,1,1,0,0,0,0,0,0,0,0,0
5218,2002,3.688235294,0,1,1,1,1,0,0,0,0,0,0,0,0,0
5349,2002,3.540983607,1,1,0,0,0,0,0,0,0,0,0,0,1,1
5378,2002,3.157608696,1,1,0,0,0,0,0,0,0,0,0,0,1,0
5445,2002,3.6375,1,0,0,0,0,1,0,0,0,0,1,0,1,1
5445,2002,3.6375,1,0,0,0,0,1,0,0,0,0,1,0,1,1
5445,2002,3.6375,1,0,0,0,0,1,0,0,0,0,1,0,1,1
5445,2002,3.6375,1,0,0,0,0,1,0,0,0,0,1,0,1,1
5459,2002,2.959016393,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5464,2002,3.520408163,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5502,2002,3.166666667,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5502,2002,3.166666667,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5502,2002,3.166666667,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5502,2002,3.166666667,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5618,2001,4.155172414,0,1,1,0,0,0,0,0,1,0,0,0,0,0
5618,2001,4.155172414,0,1,1,0,0,0,0,0,1,0,0,0,0,0
5618,2001,4.155172414,0,1,1,0,0,0,0,0,1,0,0,0,0,0
5618,2001,4.155172414,0,1,1,0,0,0,0,0,1,0,0,0,0,0
5816,2002,3.598039216,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5952,2002,4.021276596,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5989,2002,3.92173913,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5991,2002,3.724489796,0,0,0,0,1,1,0,1,0,0,0,0,0,0
6333,2003,3.723684211,1,1,0,0,0,0,0,0,0,0,0,0,1,1
6365,2003,3.354166667,1,1,0,0,0,0,0,0,0,0,0,0,1,1
6534,2003,2.560606061,1,1,0,0,0,0,0,0,0,0,0,0,1,0
6539,2003,3.77852349,1,1,0,0,1,0,0,0,1,0,0,0,0,0
6863,2003,3.401515152,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6934,2003,3.151898734,1,1,0,0,0,0,0,0,0,0,0,0,1,1
7143,2003,3.903225806,1,1,0,0,0,0,0,1,0,0,0,0,0,0
7153,2003,4.118918919,1,1,0,0,0,0,0,1,1,0,0,0,0,0
7445,2004,3.628571429,1,0,0,0,0,1,0,1,0,0,1,0,0,1
7445,2004,3.628571429,1,0,0,0,0,1,0,1,0,0,1,0,0,1
7445,2004,3.628571429,1,0,0,0,0,1,0,1,0,0,1,0,0,1
7445,2004,3.628571429,1,0,0,0,0,1,0,1,0,0,1,0,0,1
8360,2004,3.576086957,0,1,1,1,1,0,0,0,0,0,0,1,0,0
8360,2004,3.576086957,0,1,1,1,1,0,0,0,0,0,0,1,0,0
8360,2004,3.576086957,0,1,1,1,1,0,0,0,0,0,0,1,0,0
8360,2004,3.576086957,0,1,1,1,1,0,0,0,0,0,0,1,0,0
8368,2004,3.913978495,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8373,2004,2.25,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8528,2004,3.551282051,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8636,2004,3.803797468,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8665,2004,3.786666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1
8783,2004,3.192307692,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8783,2004,3.192307692,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8783,2004,3.192307692,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8783,2004,3.192307692,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8798,2004,3.761363636,1,0,0,0,0,1,0,1,0,0,0,0,0,1
8865,2004,2.638888889,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8907,2004,2.346153846,0,0,1,1,1,0,0,0,0,0,0,0,0,0
8907,2004,2.346153846,0,0,1,1,1,0,0,0,0,0,0,0,0,0
8907,2004,2.346153846,0,0,1,1,1,0,0,0,0,0,0,0,0,0
8907,2004,2.346153846,0,0,1,1,1,0,0,0,0,0,0,0,0,0
8949,2004,3.743589744,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8957,2004,3.181818182,0,0,0,0,0,0,0,0,0,1,1,0,0,1
8957,2004,3.181818182,0,0,0,0,0,0,0,0,0,1,1,0,0,1
8957,2004,3.181818182,0,0,0,0,0,0,0,0,0,1,1,0,0,1
8957,2004,3.181818182,0,0,0,0,0,0,0,0,0,1,1,0,0,1
8958,2004,3.684210526,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8961,2004,3.836,1,1,1,1,1,0,0,0,0,0,0,0,0,0
8961,2004,3.836,1,1,1,1,1,0,0,0,0,0,0,0,0,0
8961,2004,3.836,1,1,1,1,1,0,0,0,0,0,0,0,0,0
8961,2004,3.836,1,1,1,1,1,0,0,0,0,0,0,0,0,0
8965,2004,3.136363636,0,1,1,1,0,0,0,0,1,0,0,0,0,0
8965,2004,3.136363636,0,1,1,1,0,0,0,0,1,0,0,0,0,0
8965,2004,3.136363636,0,1,1,1,0,0,0,0,1,0,0,0,0,0
8965,2004,3.136363636,0,1,1,1,0,0,0,0,1,0,0,0,0,0
8970,2004,3.609375,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8972,2004,3.263157895,1,1,0,0,0,0,0,1,0,0,1,0,0,1
8972,2004,3.263157895,1,1,0,0,0,0,0,1,0,0,1,0,0,1
8972,2004,3.263157895,1,1,0,0,0,0,0,1,0,0,1,0,0,1
8972,2004,3.263157895,1,1,0,0,0,0,0,1,0,0,1,0,0,1
8984,2004,3.290697674,1,0,0,0,1,1,0,0,0,0,0,0,0,1
30812,2004,3.528571429,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30816,2004,3.166666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31878,2004,3.578947368,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32029,2005,3.05,1,0,0,0,0,1,0,1,0,0,0,0,0,1
32031,2005,3.026315789,0,1,1,1,1,0,0,0,1,0,0,0,1,0
32031,2005,3.026315789,0,1,1,1,1,0,0,0,1,0,0,0,1,0
32031,2005,3.026315789,0,1,1,1,1,0,0,0,1,0,0,0,1,0
32031,2005,3.026315789,0,1,1,1,1,0,0,0,1,0,0,0,1,0
32587,2005,3.857142857,1,0,0,0,0,1,0,0,0,0,1,0,0,1
32587,2005,3.857142857,1,0,0,0,0,1,0,0,0,0,1,0,0,1
32587,2005,3.857142857,1,0,0,0,0,1,0,0,0,0,1,0,0,1
32587,2005,3.857142857,1,0,0,0,0,1,0,0,0,0,1,0,0,1
33162,2005,3.5,1,0,0,0,0,0,0,1,0,0,0,1,0,0
33493,2005,3.429487179,1,1,0,0,0,0,0,0,0,0,0,0,1,0
33794,2005,3.862068966,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33836,2005,2.269230769,0,0,0,0,1,0,0,0,1,0,0,1,0,0
34048,2005,3.15,1,1,0,0,0,0,0,0,0,0,0,0,1,1
34319,2005,3.35483871,1,0,0,0,0,0,0,0,0,0,0,0,1,1
37741,2005,3.869565217,0,0,0,0,0,1,0,1,0,0,0,0,0,0
45499,2006,3.355769231,1,0,0,0,0,0,0,0,0,0,0,0,1,1
45517,2006,3.37804878,0,0,1,1,1,0,0,0,0,0,0,0,0,0
45517,2006,3.37804878,0,0,1,1,1,0,0,0,0,0,0,0,0,0
45517,2006,3.37804878,0,0,1,1,1,0,0,0,0,0,0,0,0,0
45517,2006,3.37804878,0,0,1,1,1,0,0,0,0,0,0,0,0,0
45668,2006,3.1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
46530,2006,3.08,1,1,0,0,0,0,0,0,0,0,0,0,1,0
48516,2006,4.252336449,0,0,0,0,0,1,0,1,0,0,0,0,0,1
48783,2006,3.454545455,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49272,2006,3.944444444,1,1,0,0,0,0,0,0,0,0,0,0,0,1
49278,2006,3.3,1,0,0,0,0,0,0,0,0,0,0,0,1,1
49286,2006,3.208333333,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4993,2001,4.106060606,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5218,2002,3.688235294,0,1,1,1,1,0,0,0,0,0,0,0,0,0
5218,2002,3.688235294,0,1,1,1,1,0,0,0,0,0,0,0,0,0
5218,2002,3.688235294,0,1,1,1,1,0,0,0,0,0,0,0,0,0
5218,2002,3.688235294,0,1,1,1,1,0,0,0,0,0,0,0,0,0
5378,2002,3.157608696,1,1,0,0,0,0,0,0,0,0,0,0,1,0
5445,2002,3.6375,1,0,0,0,0,1,0,0,0,0,1,0,1,1
5445,2002,3.6375,1,0,0,0,0,1,0,0,0,0,1,0,1,1
5445,2002,3.6375,1,0,0,0,0,1,0,0,0,0,1,0,1,1
5445,2002,3.6375,1,0,0,0,0,1,0,0,0,0,1,0,1,1
5481,2002,2.846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5507,2002,2.770833333,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5872,2002,2.925925926,1,1,0,0,0,0,0,0,0,0,0,0,0,1
5902,2002,3.945652174,0,0,0,0,1,0,0,1,0,0,0,1,0,0
5952,2002,4.021276596,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5956,2002,3.518181818,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4246,2001,3.623076923,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4306,2001,3.867647059,0,1,1,1,1,0,0,0,1,0,0,1,0,0
4306,2001,3.867647059,0,1,1,1,1,0,0,0,1,0,0,1,0,0
4306,2001,3.867647059,0,1,1,1,1,0,0,0,1,0,0,1,0,0
4306,2001,3.867647059,0,1,1,1,1,0,0,0,1,0,0,1,0,0
4447,2001,3.15625,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4993,2001,4.106060606,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4995,2001,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5066,2002,3.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5377,2002,3.715909091,0,0,0,0,1,0,0,1,0,0,0,1,0,0
5620,2002,3.053571429,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5943,2002,2.605263158,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5952,2002,4.021276596,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5957,2002,3.263157895,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6155,2003,3.275862069,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6377,2003,3.960992908,0,1,1,1,1,0,0,0,0,0,0,0,0,0
6377,2003,3.960992908,0,1,1,1,1,0,0,0,0,0,0,0,0,0
6377,2003,3.960992908,0,1,1,1,1,0,0,0,0,0,0,0,0,0
6377,2003,3.960992908,0,1,1,1,1,0,0,0,0,0,0,0,0,0
6535,2003,2.409090909,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6942,2003,3.788135593,0,0,0,0,1,0,0,1,0,0,0,1,0,0
7149,2003,3.647058824,0,0,0,0,1,0,0,1,0,0,0,1,0,0
7151,2003,3.375,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7153,2003,4.118918919,1,1,0,0,0,0,0,1,1,0,0,0,0,0
7154,2003,2.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7293,2004,3.553191489,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7451,2004,3.756410256,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7458,2004,3.427083333,1,1,0,0,0,0,0,1,0,0,0,0,0,0
8529,2004,3.319148936,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8533,2004,3.565789474,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8636,2004,3.803797468,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8665,2004,3.786666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1
8961,2004,3.836,1,1,1,1,1,0,0,0,0,0,0,0,0,0
8961,2004,3.836,1,1,1,1,1,0,0,0,0,0,0,0,0,0
8961,2004,3.836,1,1,1,1,1,0,0,0,0,0,0,0,0,0
8961,2004,3.836,1,1,1,1,1,0,0,0,0,0,0,0,0,0
8969,2004,3.025,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8970,2004,3.609375,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30749,2004,3.791666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31433,2005,3.136363636,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31685,2005,3.166666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33679,2005,3.279661017,1,1,0,0,1,0,0,0,0,0,0,1,0,0
33794,2005,3.862068966,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40629,2005,3.555555556,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40819,2005,3.756410256,0,0,0,0,0,0,0,1,0,0,0,1,0,0
41285,2005,3.441176471,0,0,0,0,0,1,0,1,0,0,0,1,0,0
47099,2006,3.793478261,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49272,2006,3.944444444,1,1,0,0,0,0,0,0,0,0,0,0,0,1
49286,2006,3.208333333,0,0,0,0,1,0,0,0,0,0,0,1,0,0
51662,2007,3.68125,1,0,0,0,0,0,0,0,1,0,0,0,0,0
54286,2007,3.697530864,1,0,0,0,0,1,0,0,0,0,0,0,0,1
56367,2007,3.769230769,0,0,0,0,1,0,0,1,0,0,0,1,0,0
56949,2008,3.3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58047,2008,3.428571429,0,0,0,0,1,0,0,1,0,0,0,1,0,0
58559,2008,4.238255034,1,0,0,0,0,1,0,1,0,0,0,0,0,0
60397,2008,2.964285714,0,0,0,0,1,0,0,0,0,0,0,1,0,0
60950,2008,3.09375,0,0,0,0,1,0,0,1,0,0,0,1,0,0
63113,2008,3.457142857,1,1,0,0,0,0,0,0,0,0,0,0,0,1
63992,2008,2.409090909,0,0,0,0,0,0,0,1,1,0,0,1,0,1
64969,2008,3.617647059,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66203,2009,2.818181818,0,0,0,0,1,0,0,1,0,0,0,1,0,0
68954,2009,4.004761905,0,1,1,1,0,0,0,1,0,0,0,0,0,0
68954,2009,4.004761905,0,1,1,1,0,0,0,1,0,0,0,0,0,0
68954,2009,4.004761905,0,1,1,1,0,0,0,1,0,0,0,0,0,0
68954,2009,4.004761905,0,1,1,1,0,0,0,1,0,0,0,0,0,0
69406,2009,3.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
69844,2009,3.887931034,0,1,0,0,0,0,0,0,1,0,1,1,0,0
69844,2009,3.887931034,0,1,0,0,0,0,0,0,1,0,1,1,0,0
69844,2009,3.887931034,0,1,0,0,0,0,0,0,1,0,1,1,0,0
69844,2009,3.887931034,0,1,0,0,0,0,0,0,1,0,1,1,0,0
70183,2009,3.666666667,0,0,0,0,1,0,0,1,0,0,0,1,0,0
70293,2009,2.958333333,0,0,0,0,1,0,0,1,0,0,0,1,0,0
72011,2009,3.71875,0,0,0,0,0,0,0,1,0,0,0,1,0,0
72737,2009,3.75,0,0,1,1,0,0,0,0,1,0,0,1,0,0
72737,2009,3.75,0,0,1,1,0,0,0,0,1,0,0,1,0,0
72737,2009,3.75,0,0,1,1,0,0,0,0,1,0,0,1,0,0
72737,2009,3.75,0,0,1,1,0,0,0,0,1,0,0,1,0,0
72998,2009,3.603092784,1,1,0,0,0,0,0,0,0,0,0,0,1,0
73017,2009,3.853448276,1,0,0,0,0,1,0,0,0,0,1,0,0,1
73017,2009,3.853448276,1,0,0,0,0,1,0,0,0,0,1,0,0,1
73017,2009,3.853448276,1,0,0,0,0,1,0,0,0,0,1,0,0,1
73017,2009,3.853448276,1,0,0,0,0,1,0,0,0,0,1,0,0,1
78772,2010,2.45,0,0,0,0,0,0,0,0,1,0,0,1,0,1
79091,2010,3.684210526,0,0,1,1,1,1,0,0,0,0,0,0,0,0
79091,2010,3.684210526,0,0,1,1,1,1,0,0,0,0,0,0,0,0
79091,2010,3.684210526,0,0,1,1,1,1,0,0,0,0,0,0,0,0
79091,2010,3.684210526,0,0,1,1,1,1,0,0,0,0,0,0,0,0
80549,2010,3.796296296,0,0,0,0,1,0,0,0,0,0,0,1,0,0
81845,2010,4.043103448,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81847,2010,3.916666667,0,0,1,1,1,0,0,0,1,0,0,1,0,0
81847,2010,3.916666667,0,0,1,1,1,0,0,0,1,0,0,1,0,0
81847,2010,3.916666667,0,0,1,1,1,0,0,0,1,0,0,1,0,0
81847,2010,3.916666667,0,0,1,1,1,0,0,0,1,0,0,1,0,0
84374,2011,2.928571429,0,0,0,0,1,0,0,0,0,0,0,1,0,0
87222,2011,3.323529412,1,1,1,1,1,0,0,0,0,0,0,0,0,0
87222,2011,3.323529412,1,1,1,1,1,0,0,0,0,0,0,0,0,0
87222,2011,3.323529412,1,1,1,1,1,0,0,0,0,0,0,0,0,0
87222,2011,3.323529412,1,1,1,1,1,0,0,0,0,0,0,0,0,0
88163,2011,3.983870968,0,0,0,0,1,0,0,1,0,0,0,1,0,0
88810,2011,3.833333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91529,2012,3.993421053,1,1,0,0,0,1,0,0,0,0,0,0,0,0
92259,2011,4.108108108,0,0,0,0,1,0,0,1,0,0,0,0,0,0
95167,2012,3.466666667,1,1,1,1,0,0,0,0,0,0,0,0,0,0
95167,2012,3.466666667,1,1,1,1,0,0,0,0,0,0,0,0,0,0
95167,2012,3.466666667,1,1,1,1,0,0,0,0,0,0,0,0,0,0
95167,2012,3.466666667,1,1,1,1,0,0,0,0,0,0,0,0,0,0
95510,2012,3.25,1,1,0,0,0,0,0,0,0,0,0,0,1,0
96079,2012,3.81,1,1,0,0,0,0,0,0,0,0,0,0,0,1
97938,2012,3.629032258,0,1,0,0,0,0,0,1,0,0,0,0,0,0
103335,2013,3.578947368,0,0,1,1,1,0,0,0,0,0,0,0,0,0
103335,2013,3.578947368,0,0,1,1,1,0,0,0,0,0,0,0,0,0
103335,2013,3.578947368,0,0,1,1,1,0,0,0,0,0,0,0,0,0
103335,2013,3.578947368,0,0,1,1,1,0,0,0,0,0,0,0,0,0
104374,2013,3.933333333,0,0,0,0,0,0,0,1,1,0,0,1,0,0
