user id,rating count,rating ave,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Horror,Mystery,Romance,Sci-Fi,Thriller
2,22,4,3.95,4.25,0,0,4,4.12,4,4.04,0,3,4,0,3.88,3.89
2,22,4,3.95,4.25,0,0,4,4.12,4,4.04,0,3,4,0,3.88,3.89
3,1,0.5,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.5
4,8,3.38,0,4,0,4,2.5,4,0,3.29,4,4,0,2.5,0,4
4,8,3.38,0,4,0,4,2.5,4,0,3.29,4,4,0,2.5,0,4
4,8,3.38,0,4,0,4,2.5,4,0,3.29,4,4,0,2.5,0,4
4,8,3.38,0,4,0,4,2.5,4,0,3.29,4,4,0,2.5,0,4
4,8,3.38,0,4,0,4,2.5,4,0,3.29,4,4,0,2.5,0,4
4,8,3.38,0,4,0,4,2.5,4,0,3.29,4,4,0,2.5,0,4
4,8,3.38,0,4,0,4,2.5,4,0,3.29,4,4,0,2.5,0,4
4,8,3.38,0,4,0,4,2.5,4,0,3.29,4,4,0,2.5,0,4
4,8,3.38,0,4,0,4,2.5,4,0,3.29,4,4,0,2.5,0,4
4,8,3.38,0,4,0,4,2.5,4,0,3.29,4,4,0,2.5,0,4
4,8,3.38,0,4,0,4,2.5,4,0,3.29,4,4,0,2.5,0,4
4,8,3.38,0,4,0,4,2.5,4,0,3.29,4,4,0,2.5,0,4
4,8,3.38,0,4,0,4,2.5,4,0,3.29,4,4,0,2.5,0,4
4,8,3.38,0,4,0,4,2.5,4,0,3.29,4,4,0,2.5,0,4
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
7,74,3.05,3.03,3.13,3.2,2.95,3.12,3.39,0,2.98,3.19,2.75,3.14,2.33,2.64,3.24
9,10,3.9,2.75,4,4,4,4.67,3,0,4.5,5,0,4,5,3.5,2.67
9,10,3.9,2.75,4,4,4,4.67,3,0,4.5,5,0,4,5,3.5,2.67
9,10,3.9,2.75,4,4,4,4.67,3,0,4.5,5,0,4,5,3.5,2.67
9,10,3.9,2.75,4,4,4,4.67,3,0,4.5,5,0,4,5,3.5,2.67
9,10,3.9,2.75,4,4,4,4.67,3,0,4.5,5,0,4,5,3.5,2.67
9,10,3.9,2.75,4,4,4,4.67,3,0,4.5,5,0,4,5,3.5,2.67
9,10,3.9,2.75,4,4,4,4.67,3,0,4.5,5,0,4,5,3.5,2.67
9,10,3.9,2.75,4,4,4,4.67,3,0,4.5,5,0,4,5,3.5,2.67
9,10,3.9,2.75,4,4,4,4.67,3,0,4.5,5,0,4,5,3.5,2.67
9,10,3.9,2.75,4,4,4,4.67,3,0,4.5,5,0,4,5,3.5,2.67
9,10,3.9,2.75,4,4,4,4.67,3,0,4.5,5,0,4,5,3.5,2.67
9,10,3.9,2.75,4,4,4,4.67,3,0,4.5,5,0,4,5,3.5,2.67
9,10,3.9,2.75,4,4,4,4.67,3,0,4.5,5,0,4,5,3.5,2.67
9,10,3.9,2.75,4,4,4,4.67,3,0,4.5,5,0,4,5,3.5,2.67
9,10,3.9,2.75,4,4,4,4.67,3,0,4.5,5,0,4,5,3.5,2.67
9,10,3.9,2.75,4,4,4,4.67,3,0,4.5,5,0,4,5,3.5,2.67
10,86,3.44,3.71,3.65,3.86,3.8,3.32,3.55,0,3.3,3.77,0,3,3.47,2.38,3.88
10,86,3.44,3.71,3.65,3.86,3.8,3.32,3.55,0,3.3,3.77,0,3,3.47,2.38,3.88
10,86,3.44,3.71,3.65,3.86,3.8,3.32,3.55,0,3.3,3.77,0,3,3.47,2.38,3.88
10,86,3.44,3.71,3.65,3.86,3.8,3.32,3.55,0,3.3,3.77,0,3,3.47,2.38,3.88
10,86,3.44,3.71,3.65,3.86,3.8,3.32,3.55,0,3.3,3.77,0,3,3.47,2.38,3.88
10,86,3.44,3.71,3.65,3.86,3.8,3.32,3.55,0,3.3,3.77,0,3,3.47,2.38,3.88
10,86,3.44,3.71,3.65,3.86,3.8,3.32,3.55,0,3.3,3.77,0,3,3.47,2.38,3.88
10,86,3.44,3.71,3.65,3.86,3.8,3.32,3.55,0,3.3,3.77,0,3,3.47,2.38,3.88
10,86,3.44,3.71,3.65,3.86,3.8,3.32,3.55,0,3.3,3.77,0,3,3.47,2.38,3.88
10,86,3.44,3.71,3.65,3.86,3.8,3.32,3.55,0,3.3,3.77,0,3,3.47,2.38,3.88
10,86,3.44,3.71,3.65,3.86,3.8,3.32,3.55,0,3.3,3.77,0,3,3.47,2.38,3.88
10,86,3.44,3.71,3.65,3.86,3.8,3.32,3.55,0,3.3,3.77,0,3,3.47,2.38,3.88
10,86,3.44,3.71,3.65,3.86,3.8,3.32,3.55,0,3.3,3.77,0,3,3.47,2.38,3.88
10,86,3.44,3.71,3.65,3.86,3.8,3.32,3.55,0,3.3,3.77,0,3,3.47,2.38,3.88
10,86,3.44,3.71,3.65,3.86,3.8,3.32,3.55,0,3.3,3.77,0,3,3.47,2.38,3.88
10,86,3.44,3.71,3.65,3.86,3.8,3.32,3.55,0,3.3,3.77,0,3,3.47,2.38,3.88
10,86,3.44,3.71,3.65,3.86,3.8,3.32,3.55,0,3.3,3.77,0,3,3.47,2.38,3.88
